facility_id,score
45069F,87
450702,36
450709,79
45070F,"Not Available"
450711,83
450713,67
450718,83
450723,67
450730,48
450742,68
450743,76
450747,43
450755,42
450771,69
450774,"Not Available"
450775,62
450779,73
450780,"Not Available"
450788,61
450801,36
450803,"Not Available"
450804,"Not Available"
450808,"Not Available"
450809,72
450820,65
450822,83
450825,"Not Available"
450827,"Not Available"
450828,60
450831,"Not Available"
450833,"Not Available"
450834,"Not Available"
450840,69
450844,75
450847,55
450848,57
450851,"Not Available"
450853,"Not Available"
450855,88
450856,"Not Available"
450860,"Not Available"
450862,83
450864,"Not Available"
450865,"Not Available"
450867,68
450869,60
450871,"Not Available"
450872,14
450874,"Not Available"
450875,"Not Available"
450876,"Not Available"
450877,"Not Available"
450880,"Not Available"
450883,"Not Available"
450885,46
450888,"Not Available"
450889,"Not Available"
450890,67
450891,"Not Available"
450893,"Not Available"
451300,"Not Available"
451301,"Not Available"
451303,"Not Available"
451304,"Not Available"
451305,"Not Available"
451306,"Not Available"
451307,"Not Available"
451308,"Not Available"
451309,"Not Available"
451310,"Not Available"
451311,"Not Available"
451312,"Not Available"
451313,"Not Available"
451314,"Not Available"
451315,"Not Available"
451316,"Not Available"
451317,"Not Available"
451318,"Not Available"
451319,"Not Available"
451320,"Not Available"
451322,"Not Available"
451323,"Not Available"
451324,"Not Available"
451325,"Not Available"
451328,"Not Available"
451329,"Not Available"
451330,"Not Available"
451331,"Not Available"
451332,"Not Available"
451333,"Not Available"
451334,"Not Available"
451335,"Not Available"
451337,"Not Available"
451338,"Not Available"
451339,"Not Available"
451340,"Not Available"
451341,"Not Available"
451342,"Not Available"
451343,"Not Available"
451344,"Not Available"
451345,"Not Available"
451346,"Not Available"
451347,"Not Available"
451348,"Not Available"
451349,"Not Available"
451350,"Not Available"
451351,"Not Available"
451352,"Not Available"
451353,"Not Available"
451354,"Not Available"
451355,"Not Available"
451356,"Not Available"
451358,"Not Available"
451359,"Not Available"
451360,"Not Available"
451361,"Not Available"
451362,"Not Available"
451363,"Not Available"
451364,"Not Available"
451365,"Not Available"
451366,"Not Available"
451367,"Not Available"
451369,"Not Available"
451370,"Not Available"
451371,"Not Available"
451372,"Not Available"
451373,"Not Available"
451374,"Not Available"
451375,"Not Available"
451376,"Not Available"
451377,"Not Available"
451378,46
451379,"Not Available"
451380,"Not Available"
451381,"Not Available"
451382,"Not Available"
451384,"Not Available"
451385,"Not Available"
451386,"Not Available"
451387,73
451389,"Not Available"
451390,"Not Available"
451391,"Not Available"
451392,27
451393,"Not Available"
451394,"Not Available"
451395,"Not Available"
451396,"Not Available"
453300,"Not Available"
453301,"Not Available"
453302,"Not Available"
453304,"Not Available"
453306,"Not Available"
453308,"Not Available"
453309,"Not Available"
453310,"Not Available"
453311,"Not Available"
453312,"Not Available"
453313,"Not Available"
453314,"Not Available"
453315,"Not Available"
453316,"Not Available"
460001,84
460003,69
460004,42
460005,65
460006,"Not Available"
460007,33
460009,60
460010,60
460011,31
460013,64
460014,88
460015,64
460017,50
460019,35
460021,54
460023,74
460026,"Not Available"
460030,84
460039,"Not Available"
460041,52
460042,48
460043,"Not Available"
460044,"Not Available"
460047,56
460049,"Not Available"
460051,69
460052,53
460054,"Not Available"
460057,69
460058,68
460060,71
460061,67
461300,"Not Available"
461301,"Not Available"
461302,"Not Available"
461303,"Not Available"
461304,"Not Available"
461305,"Not Available"
461306,"Not Available"
461307,"Not Available"
461308,"Not Available"
461309,"Not Available"
461310,"Not Available"
461333,"Not Available"
461335,"Not Available"
463301,"Not Available"
463302,"Not Available"
470001,62
470003,35
470005,48
470011,59
470012,50
470024,47
471300,"Not Available"
471301,"Not Available"
471302,"Not Available"
471303,"Not Available"
471304,"Not Available"
471305,"Not Available"
471306,"Not Available"
471307,"Not Available"
480001,65
480002,"Not Available"
490001,41
490002,64
490004,29
490005,46
490007,17
490009,14
490011,50
490013,10
490017,37
490018,49
490019,58
49001F,75
490020,78
490021,29
490022,60
490023,45
490024,11
490032,22
490033,56
490037,82
490038,59
490040,92
490041,70
490042,7
490043,92
490044,28
490045,49
490046,16
490048,52
490050,42
490052,64
490053,53
490057,18
490059,56
49005F,"Not Available"
490060,86
490063,84
490066,23
490067,24
490069,51
490075,55
490077,30
490084,59
490088,64
490089,24
49008F,35
490090,51
490092,41
490093,21
490094,67
490097,29
490098,60
490101,84
490104,"Not Available"
490107,83
490110,81
490111,44
490112,67
490113,44
490114,45
490115,68
490116,87
490117,0
490118,81
490119,31
490120,37
490122,93
490126,93
490127,"Not Available"
490130,84
490136,68
490140,69
490141,68
490143,73
490144,31
490145,87
491300,"Not Available"
491302,"Not Available"
491303,"Not Available"
491304,"Not Available"
491305,"Not Available"
491307,"Not Available"
491308,50
493300,"Not Available"
493301,"Not Available"
500002,37
500003,50
500005,42
500007,61
500008,59
500011,53
500014,90
500015,57
500016,49
500019,44
500021,62
500024,49
500025,25
500026,34
500027,50
500030,53
500031,42
500033,42
500036,26
500037,69
500039,52
500041,46
500044,53
500050,49
500051,64
500052,"Not Available"
500053,69
500054,52
500058,73
50005F,71
500060,32
500064,35
50006F,"Not Available"
500072,21
500077,58
500079,57
500084,60
500088,56
500108,57
500119,70
500124,62
500129,66
500139,77
500141,63
500148,"Not Available"
50014F,"Not Available"
500150,46
500151,70
500152,50
500154,90
501301,"Not Available"
501302,"Not Available"
501303,"Not Available"
501304,"Not Available"
501305,"Not Available"
501307,"Not Available"
501308,"Not Available"
501309,"Not Available"
501310,"Not Available"
501311,"Not Available"
501312,"Not Available"
501313,"Not Available"
501314,"Not Available"
501315,"Not Available"
501316,"Not Available"
501317,"Not Available"
501318,"Not Available"
501319,"Not Available"
501320,"Not Available"
501321,"Not Available"
501322,"Not Available"
501323,"Not Available"
501324,"Not Available"
501325,"Not Available"
501326,"Not Available"
501327,42
501328,"Not Available"
501329,73
501330,49
501331,"Not Available"
501332,"Not Available"
501333,64
501334,"Not Available"
501335,67
501336,"Not Available"
501337,"Not Available"
501338,"Not Available"
501339,"Not Available"
501340,"Not Available"
503300,"Not Available"
503301,"Not Available"
503302,"Not Available"
510001,63
510002,50
510006,29
510007,53
510008,63
510012,41
510013,36
510022,12
510023,31
510024,54
510029,59
510030,59
510031,"Not Available"
510038,77
510039,"Not Available"
510046,64
510047,"Not Available"
510048,39
510050,85
510055,53
510058,46
510062,32
510070,31
510072,"Not Available"
510086,"Not Available"
510091,"Not Available"
511300,"Not Available"
511301,"Not Available"
511303,"Not Available"
511304,"Not Available"
511306,"Not Available"
511307,"Not Available"
511308,"Not Available"
511309,"Not Available"
511310,"Not Available"
511311,"Not Available"
511312,"Not Available"
511313,"Not Available"
511314,"Not Available"
511315,"Not Available"
511316,"Not Available"
511317,50
511318,"Not Available"
511319,"Not Available"
511320,"Not Available"
511321,"Not Available"
511322,"Not Available"
520002,91
520004,57
520008,70
520009,50
520011,62
520013,58
520017,71
520019,74
520021,28
520027,37
520028,55
520030,46
520033,71
520034,65
520035,91
520037,77
520038,83
520041,50
520044,35
520045,56
520049,63
520051,31
520057,71
520059,58
520062,71
520063,67
520066,54
520070,54
520071,81
520075,52
520076,71
520078,54
520083,62
520087,43
520088,41
520089,53
520091,55
520095,70
520096,66
520097,"Not Available"
520098,35
520100,54
520102,59
520103,63
520107,26
520109,41
520113,88
520116,42
520136,62
520138,79
520139,72
520160,62
520177,35
520189,67
520193,86
520194,"Not Available"
520196,"Not Available"
520198,78
520202,57
520205,"Not Available"
520206,76
520207,75
520208,67
520210,60
520212,"Not Available"
520213,"Not Available"
521300,"Not Available"
521302,"Not Available"
521303,"Not Available"
521304,"Not Available"
521305,"Not Available"
521307,"Not Available"
521308,71
521309,"Not Available"
521310,"Not Available"
521311,"Not Available"
521312,"Not Available"
521313,"Not Available"
521314,"Not Available"
521315,"Not Available"
521316,"Not Available"
521317,"Not Available"
521318,"Not Available"
521319,"Not Available"
521320,85
521321,"Not Available"
521322,"Not Available"
521323,"Not Available"
521324,"Not Available"
521325,"Not Available"
521326,"Not Available"
521327,"Not Available"
521328,"Not Available"
521329,64
521330,"Not Available"
521331,"Not Available"
521332,"Not Available"
521333,"Not Available"
521334,"Not Available"
521335,67
521336,"Not Available"
521337,"Not Available"
521338,"Not Available"
521339,36
521340,"Not Available"
521341,"Not Available"
521342,"Not Available"
521343,"Not Available"
521344,"Not Available"
521345,"Not Available"
521346,"Not Available"
521347,"Not Available"
521348,"Not Available"
521349,58
521350,81
521351,"Not Available"
521352,83
521353,"Not Available"
521354,"Not Available"
521355,"Not Available"
521356,"Not Available"
521357,70
521358,"Not Available"
521359,"Not Available"
523300,"Not Available"
523302,"Not Available"
530002,58
530006,80
530008,52
530011,45
530012,46
530014,76
530015,61
530025,29
530032,60
530034,"Not Available"
531301,"Not Available"
531302,"Not Available"
531303,"Not Available"
531304,"Not Available"
531305,"Not Available"
531306,"Not Available"
531307,"Not Available"
531308,"Not Available"
531309,"Not Available"
531310,27
531311,"Not Available"
531312,"Not Available"
531313,"Not Available"
531314,"Not Available"
531315,"Not Available"
531316,"Not Available"
640001,"Not Available"
650001,29
650003,"Not Available"
660001,"Not Available"
670004,"Not Available"
670005,"Not Available"
670006,"Not Available"
670008,"Not Available"
670010,"Not Available"
670023,58
670025,"Not Available"
670031,68
670034,50
670041,71
670043,73
670044,90
670047,42
670049,"Not Available"
670053,92
670054,"Not Available"
670055,58
670056,64
670059,"Not Available"
670060,51
670061,"Not Available"
670062,"Not Available"
670067,"Not Available"
670068,38
670069,"Not Available"
670071,"Not Available"
670073,"Not Available"
670075,78
670076,"Not Available"
670077,67
670078,67
670080,71
670082,88
670085,78
670088,61
670090,"Not Available"
670093,"Not Available"
670098,63
670102,"Not Available"
670103,80
670106,62
670107,"Not Available"
670108,82
670109,"Not Available"
670112,"Not Available"
670115,"Not Available"
670116,"Not Available"
670120,50
670121,"Not Available"
670122,100
670124,"Not Available"
670125,"Not Available"
670128,87
670129,"Not Available"
670131,87
670132,"Not Available"
670133,"Not Available"
670134,"Not Available"
670135,"Not Available"
670136,"Not Available"
670143,"Not Available"
670259,"Not Available"
670260,"Not Available"
670266,"Not Available"
670267,"Not Available"
670280,"Not Available"
670285,"Not Available"
