facility_id,score
331318,"Not Available"
331319,"Not Available"
331320,"Not Available"
333301,"Not Available"
340001,62
340002,"Not Available"
340003,100
340004,73
340008,"Not Available"
340010,100
340013,"Not Available"
340014,43
340015,87
340016,"Not Available"
340017,"Not Available"
340020,86
340021,"Not Available"
340023,"Not Available"
340024,"Not Available"
340027,"Not Available"
340028,67
340030,"Not Available"
340032,100
340039,92
340040,"Not Available"
340041,92
340042,81
340047,"Not Available"
340049,"Not Available"
340050,"Not Available"
340051,"Not Available"
340053,"Not Available"
340060,"Not Available"
340061,"Not Available"
340064,"Not Available"
340068,"Not Available"
340069,86
340070,"Not Available"
340071,95
340073,"Not Available"
340075,"Not Available"
340084,43
340085,85
340087,"Not Available"
340090,"Not Available"
340091,"Not Available"
340096,"Not Available"
340097,"Not Available"
340098,80
340099,92
340107,"Not Available"
340109,"Not Available"
340113,"Not Available"
340114,"Not Available"
340115,75
340116,"Not Available"
340119,"Not Available"
34011F,"Not Available"
340120,"Not Available"
340123,82
340126,"Not Available"
340127,"Not Available"
340129,"Not Available"
340130,"Not Available"
340131,92
340132,"Not Available"
340133,"Not Available"
340141,"Not Available"
340142,84
340143,80
340144,"Not Available"
340145,"Not Available"
340147,86
340148,"Not Available"
34014F,"Not Available"
340151,50
340155,"Not Available"
340156,"Not Available"
340158,"Not Available"
340159,"Not Available"
340166,50
340168,"Not Available"
340171,96
340173,92
340183,92
340184,"Not Available"
340186,67
340187,"Not Available"
340188,"Not Available"
340190,83
341303,"Not Available"
341304,"Not Available"
341305,"Not Available"
341307,"Not Available"
341311,"Not Available"
341314,"Not Available"
341315,"Not Available"
341316,"Not Available"
341317,"Not Available"
341318,"Not Available"
341319,"Not Available"
341320,"Not Available"
341322,"Not Available"
341323,"Not Available"
341324,100
341325,"Not Available"
341326,87
341327,"Not Available"
341328,"Not Available"
341329,"Not Available"
350002,"Not Available"
350006,"Not Available"
350011,"Not Available"
350015,"Not Available"
350019,"Not Available"
350063,"Not Available"
350064,"Not Available"
350070,"Not Available"
351300,"Not Available"
351301,"Not Available"
351302,"Not Available"
351303,"Not Available"
351304,"Not Available"
351305,"Not Available"
351306,"Not Available"
351307,"Not Available"
351308,"Not Available"
351309,"Not Available"
351310,"Not Available"
351311,"Not Available"
351312,"Not Available"
351313,"Not Available"
351314,"Not Available"
351315,"Not Available"
351316,"Not Available"
351318,"Not Available"
351319,"Not Available"
351320,"Not Available"
351321,"Not Available"
351322,"Not Available"
351323,"Not Available"
351324,"Not Available"
351325,"Not Available"
351326,"Not Available"
351327,"Not Available"
351328,"Not Available"
351329,"Not Available"
351330,"Not Available"
351331,"Not Available"
351332,"Not Available"
351333,"Not Available"
351334,"Not Available"
351335,"Not Available"
351336,"Not Available"
360001,"Not Available"
360002,"Not Available"
360003,"Not Available"
360006,"Not Available"
360008,"Not Available"
360009,"Not Available"
360010,71
360011,91
360012,"Not Available"
360013,"Not Available"
360014,92
360016,"Not Available"
360017,"Not Available"
360020,"Not Available"
360025,"Not Available"
360026,"Not Available"
360027,"Not Available"
360029,"Not Available"
360032,"Not Available"
360035,"Not Available"
360036,90
360037,"Not Available"
360039,"Not Available"
360040,"Not Available"
360041,"Not Available"
360044,"Not Available"
360046,"Not Available"
360048,"Not Available"
360051,75
360054,83
360055,"Not Available"
360056,50
360058,"Not Available"
360059,36
360064,"Not Available"
360065,"Not Available"
360066,"Not Available"
360068,"Not Available"
36006F,"Not Available"
360070,59
360071,"Not Available"
360072,88
360075,"Not Available"
360076,63
360077,"Not Available"
360078,"Not Available"
360079,"Not Available"
360080,"Not Available"
360081,"Not Available"
360082,"Not Available"
360084,52
360085,"Not Available"
360086,77
360087,"Not Available"
360089,"Not Available"
360090,"Not Available"
360091,85
360092,"Not Available"
360095,91
360096,"Not Available"
360098,85
360107,"Not Available"
360109,69
360112,"Not Available"
360118,"Not Available"
360121,"Not Available"
360123,"Not Available"
360125,"Not Available"
360131,"Not Available"
360132,"Not Available"
360133,"Not Available"
360134,"Not Available"
360137,"Not Available"
360143,91
360144,"Not Available"
360145,64
360147,58
360148,"Not Available"
360150,"Not Available"
360152,"Not Available"
360155,65
360156,"Not Available"
360159,90
360161,"Not Available"
360163,"Not Available"
360170,"Not Available"
360172,82
360174,92
360175,"Not Available"
360179,47
360180,"Not Available"
360185,"Not Available"
360189,"Not Available"
360192,100
360197,55
360203,"Not Available"
360210,"Not Available"
360211,"Not Available"
360218,"Not Available"
360230,"Not Available"
360234,64
360236,87
360239,"Not Available"
360245,"Not Available"
360247,"Not Available"
360259,"Not Available"
360262,"Not Available"
360263,"Not Available"
360266,"Not Available"
360270,"Not Available"
360276,"Not Available"
360348,"Not Available"
360351,"Not Available"
360352,"Not Available"
360354,64
360355,"Not Available"
360358,"Not Available"
360359,"Not Available"
360360,"Not Available"
360361,"Not Available"
360364,"Not Available"
360365,"Not Available"
360367,"Not Available"
360368,"Not Available"
361300,"Not Available"
361301,"Not Available"
361302,"Not Available"
361303,"Not Available"
361304,"Not Available"
361306,"Not Available"
361307,"Not Available"
361308,"Not Available"
361309,"Not Available"
361310,82
361311,"Not Available"
361312,"Not Available"
361313,"Not Available"
361314,"Not Available"
361315,"Not Available"
361316,"Not Available"
361318,"Not Available"
361319,"Not Available"
361320,"Not Available"
361321,"Not Available"
361322,"Not Available"
361323,"Not Available"
361324,"Not Available"
361325,"Not Available"
361326,"Not Available"
361327,"Not Available"
361328,"Not Available"
361329,"Not Available"
361330,"Not Available"
361331,"Not Available"
361332,"Not Available"
361333,71
361334,"Not Available"
363300,"Not Available"
363302,"Not Available"
363303,"Not Available"
363304,"Not Available"
363305,"Not Available"
363306,"Not Available"
363308,"Not Available"
370001,"Not Available"
370002,"Not Available"
370004,"Not Available"
370006,"Not Available"
370008,"Not Available"
370013,"Not Available"
370014,"Not Available"
370015,"Not Available"
370016,"Not Available"
370018,53
370019,"Not Available"
370020,"Not Available"
370022,"Not Available"
370023,"Not Available"
370025,87
370026,"Not Available"
370028,"Not Available"
370029,"Not Available"
370030,"Not Available"
370034,91
370037,"Not Available"
370039,"Not Available"
370041,"Not Available"
370047,93
370049,"Not Available"
370054,"Not Available"
370056,"Not Available"
370057,"Not Available"
370078,"Not Available"
370083,"Not Available"
370089,"Not Available"
370091,"Not Available"
370093,"Not Available"
370094,"Not Available"
370097,"Not Available"
370099,"Not Available"
370100,"Not Available"
370106,"Not Available"
370112,"Not Available"
370113,"Not Available"
370114,"Not Available"
370139,"Not Available"
370149,83
370153,"Not Available"
370158,"Not Available"
370166,"Not Available"
370170,"Not Available"
370171,"Not Available"
370172,"Not Available"
370173,"Not Available"
370178,"Not Available"
370180,"Not Available"
370183,"Not Available"
370190,"Not Available"
370192,"Not Available"
370199,"Not Available"
370201,"Not Available"
370202,"Not Available"
370203,"Not Available"
370206,"Not Available"
370210,"Not Available"
370211,"Not Available"
370212,"Not Available"
370214,"Not Available"
370215,"Not Available"
370216,"Not Available"
370218,"Not Available"
370220,"Not Available"
370222,"Not Available"
370225,"Not Available"
370227,"Not Available"
370228,"Not Available"
370229,"Not Available"
370234,"Not Available"
370235,"Not Available"
370236,"Not Available"
370237,"Not Available"
370240,"Not Available"
371300,"Not Available"
371301,"Not Available"
371302,"Not Available"
371303,"Not Available"
371304,"Not Available"
371305,"Not Available"
371306,"Not Available"
371307,"Not Available"
371309,"Not Available"
371310,"Not Available"
371311,"Not Available"
371312,"Not Available"
371313,"Not Available"
371314,"Not Available"
371316,"Not Available"
371317,"Not Available"
371318,"Not Available"
371319,"Not Available"
371320,"Not Available"
371321,"Not Available"
371322,"Not Available"
371323,"Not Available"
371324,"Not Available"
371325,"Not Available"
371326,"Not Available"
371327,"Not Available"
371328,"Not Available"
371329,"Not Available"
371330,"Not Available"
371331,"Not Available"
371332,"Not Available"
371333,"Not Available"
371334,"Not Available"
371335,"Not Available"
371336,"Not Available"
371337,44
371338,"Not Available"
371340,"Not Available"
371341,"Not Available"
371342,"Not Available"
373300,"Not Available"
380001,"Not Available"
380002,74
380004,82
380005,"Not Available"
380007,"Not Available"
380009,"Not Available"
380014,"Not Available"
380017,"Not Available"
380018,"Not Available"
380020,"Not Available"
380021,"Not Available"
380022,"Not Available"
380025,"Not Available"
380027,80
380029,"Not Available"
380033,"Not Available"
380037,85
380038,"Not Available"
380040,47
380047,"Not Available"
380050,"Not Available"
380051,38
380052,"Not Available"
380056,"Not Available"
380060,"Not Available"
380061,"Not Available"
380071,"Not Available"
380075,"Not Available"
380082,"Not Available"
380089,91
380090,"Not Available"
380091,"Not Available"
380102,36
380103,"Not Available"
381301,"Not Available"
381302,85
381303,"Not Available"
381304,"Not Available"
381305,"Not Available"
381306,"Not Available"
381307,"Not Available"
381308,"Not Available"
381309,"Not Available"
381310,"Not Available"
381311,"Not Available"
381312,"Not Available"
381313,"Not Available"
381314,93
381315,"Not Available"
381316,"Not Available"
381317,"Not Available"
381318,"Not Available"
381319,"Not Available"
381320,"Not Available"
381321,"Not Available"
381322,"Not Available"
381323,82
381324,"Not Available"
381325,"Not Available"
383300,"Not Available"
390001,100
390002,"Not Available"
390003,"Not Available"
390004,"Not Available"
390006,"Not Available"
390009,92
390012,"Not Available"
390013,"Not Available"
390016,71
390019,"Not Available"
390025,"Not Available"
390026,"Not Available"
390027,"Not Available"
390028,"Not Available"
390030,"Not Available"
390032,"Not Available"
390035,"Not Available"
390036,"Not Available"
390037,"Not Available"
390039,58
390041,"Not Available"
390042,73
390044,"Not Available"
390045,36
390046,"Not Available"
390048,"Not Available"
390049,"Not Available"
390050,"Not Available"
390052,"Not Available"
390056,"Not Available"
390057,"Not Available"
390058,"Not Available"
390062,"Not Available"
390063,"Not Available"
390065,"Not Available"
390066,"Not Available"
390067,75
390068,"Not Available"
390070,"Not Available"
390071,"Not Available"
390072,"Not Available"
390073,"Not Available"
390076,83
390079,"Not Available"
390081,100
390086,"Not Available"
390090,"Not Available"
390091,"Not Available"
390093,"Not Available"
390096,"Not Available"
390097,"Not Available"
390100,"Not Available"
390101,"Not Available"
390102,"Not Available"
390104,"Not Available"
390107,"Not Available"
390110,"Not Available"
390111,"Not Available"
390112,"Not Available"
390113,80
390114,"Not Available"
390115,84
390116,"Not Available"
390117,"Not Available"
390119,"Not Available"
390123,"Not Available"
390125,73
390127,"Not Available"
390133,"Not Available"
390137,"Not Available"
390138,"Not Available"
390139,"Not Available"
390142,"Not Available"
390145,92
390146,"Not Available"
390147,"Not Available"
390150,"Not Available"
390151,"Not Available"
390153,"Not Available"
390156,"Not Available"
390157,"Not Available"
390160,"Not Available"
390162,"Not Available"
390163,"Not Available"
390164,"Not Available"
390168,"Not Available"
390173,"Not Available"
390174,"Not Available"
390178,"Not Available"
390179,68
390180,"Not Available"
390183,"Not Available"
390184,"Not Available"
390185,87
390192,"Not Available"
390194,"Not Available"
390195,"Not Available"
390198,"Not Available"
390199,"Not Available"
390201,"Not Available"
390203,67
390204,"Not Available"
390211,100
390217,"Not Available"
390219,91
390220,"Not Available"
390222,"Not Available"
390223,"Not Available"
390225,"Not Available"
390226,"Not Available"
390228,"Not Available"
390231,"Not Available"
390233,"Not Available"
390237,"Not Available"
390256,"Not Available"
390258,"Not Available"
390265,55
390266,"Not Available"
390267,"Not Available"
390268,"Not Available"
390270,"Not Available"
390272,"Not Available"
390278,"Not Available"
390304,"Not Available"
390307,"Not Available"
390312,"Not Available"
390314,"Not Available"
390316,"Not Available"
390321,"Not Available"
390322,"Not Available"
390323,"Not Available"
390324,"Not Available"
390325,"Not Available"
390326,"Not Available"
390327,"Not Available"
390328,"Not Available"
390329,"Not Available"
390330,"Not Available"
390331,"Not Available"
390332,"Not Available"
390333,"Not Available"
391300,"Not Available"
391301,"Not Available"
391302,"Not Available"
391303,"Not Available"
391304,"Not Available"
391305,"Not Available"
391306,"Not Available"
391307,"Not Available"
391308,"Not Available"
391309,"Not Available"
391312,"Not Available"
391313,"Not Available"
391314,"Not Available"
391315,"Not Available"
391316,"Not Available"
391317,"Not Available"
393302,"Not Available"
393303,"Not Available"
393304,"Not Available"
393307,"Not Available"
393309,"Not Available"
400001,"Not Available"
400003,"Not Available"
400004,"Not Available"
400005,"Not Available"
400006,"Not Available"
400007,"Not Available"
400010,"Not Available"
400011,"Not Available"
400012,"Not Available"
400013,"Not Available"
400014,"Not Available"
400015,"Not Available"
400016,"Not Available"
400018,"Not Available"
400019,"Not Available"
400021,"Not Available"
400022,"Not Available"
400032,"Not Available"
400044,"Not Available"
400048,"Not Available"
400061,"Not Available"
400079,"Not Available"
400087,"Not Available"
400098,"Not Available"
400102,"Not Available"
400103,"Not Available"
400104,"Not Available"
400105,"Not Available"
400106,"Not Available"
400109,"Not Available"
400110,"Not Available"
400111,"Not Available"
400112,"Not Available"
400113,"Not Available"
400114,"Not Available"
400115,"Not Available"
400117,"Not Available"
400118,82
400120,"Not Available"
400122,"Not Available"
400123,"Not Available"
400124,"Not Available"
400125,"Not Available"
400126,"Not Available"
400127,"Not Available"
400128,"Not Available"
400130,"Not Available"
400131,"Not Available"
400132,"Not Available"
400133,"Not Available"
400134,"Not Available"
400135,"Not Available"
403301,"Not Available"
410004,"Not Available"
410005,"Not Available"
410006,"Not Available"
410007,"Not Available"
410008,"Not Available"
410009,"Not Available"
410010,"Not Available"
410011,"Not Available"
410012,"Not Available"
410013,"Not Available"
420002,68
420004,"Not Available"
420005,"Not Available"
420007,83
420009,"Not Available"
420010,"Not Available"
420011,"Not Available"
420015,"Not Available"
420018,"Not Available"
420019,"Not Available"
420020,36
420023,"Not Available"
420026,"Not Available"
420027,"Not Available"
420030,"Not Available"
420033,"Not Available"
420036,"Not Available"
420037,"Not Available"
420038,"Not Available"
420043,"Not Available"
420048,"Not Available"
420049,"Not Available"
420051,"Not Available"
420053,"Not Available"
420055,"Not Available"
420057,"Not Available"
420065,"Not Available"
420066,"Not Available"
420067,92
420068,57
420070,82
420071,67
420072,"Not Available"
420073,83
420078,"Not Available"
420079,77
420080,"Not Available"
420082,"Not Available"
420085,"Not Available"
420086,"Not Available"
420087,"Not Available"
420089,"Not Available"
420091,"Not Available"
420098,50
42009F,"Not Available"
420101,77
420102,"Not Available"
420103,"Not Available"
420104,"Not Available"
420105,93
420106,"Not Available"
420107,"Not Available"
420108,"Not Available"
420109,"Not Available"
420110,"Not Available"
421300,"Not Available"
421301,"Not Available"
421303,"Not Available"
421304,"Not Available"
423300,"Not Available"
430005,"Not Available"
430008,"Not Available"
430012,"Not Available"
430013,"Not Available"
430014,"Not Available"
430015,"Not Available"
430016,"Not Available"
430027,"Not Available"
430048,"Not Available"
430077,"Not Available"
430083,"Not Available"
430084,"Not Available"
430089,"Not Available"
430090,"Not Available"
430091,"Not Available"
430093,"Not Available"
430095,"Not Available"
430097,"Not Available"
431300,"Not Available"
431301,"Not Available"
431302,"Not Available"
431305,"Not Available"
431306,"Not Available"
431307,"Not Available"
431308,"Not Available"
431309,"Not Available"
431310,"Not Available"
431311,"Not Available"
431312,"Not Available"
431313,"Not Available"
431314,"Not Available"
431315,"Not Available"
431316,"Not Available"
431317,"Not Available"
431318,"Not Available"
431319,"Not Available"
431320,"Not Available"
431321,"Not Available"
431322,"Not Available"
431323,"Not Available"
431324,"Not Available"
431325,"Not Available"
431326,"Not Available"
431327,"Not Available"
431328,"Not Available"
431329,"Not Available"
431330,"Not Available"
431331,"Not Available"
431332,"Not Available"
431333,"Not Available"
431334,"Not Available"
431335,"Not Available"
431336,"Not Available"
431337,"Not Available"
431338,"Not Available"
431339,"Not Available"
433300,"Not Available"
440001,"Not Available"
440002,82
440003,"Not Available"
440006,"Not Available"
440007,"Not Available"
440008,"Not Available"
440009,"Not Available"
440010,"Not Available"
440011,93
440012,"Not Available"
440015,"Not Available"
440016,"Not Available"
440017,"Not Available"
440018,"Not Available"
440020,"Not Available"
440029,85
440030,"Not Available"
440031,"Not Available"
440032,"Not Available"
440033,"Not Available"
440034,"Not Available"
440035,67
440039,"Not Available"
440040,"Not Available"
440046,93
440048,"Not Available"
440049,"Not Available"
440050,"Not Available"
440053,82
440056,"Not Available"
440057,"Not Available"
440058,"Not Available"
440059,"Not Available"
440060,"Not Available"
440061,"Not Available"
440063,"Not Available"
440065,"Not Available"
440068,"Not Available"
440072,73
440073,"Not Available"
440081,"Not Available"
440082,"Not Available"
440084,"Not Available"
440091,88
440102,"Not Available"
440104,"Not Available"
440109,"Not Available"
440110,"Not Available"
440111,"Not Available"
440120,"Not Available"
440125,"Not Available"
440130,"Not Available"
440131,"Not Available"
440132,"Not Available"
440137,"Not Available"
440144,"Not Available"
440148,"Not Available"
440150,"Not Available"
440151,"Not Available"
440152,"Not Available"
440153,"Not Available"
440156,73
440159,"Not Available"
440161,"Not Available"
440173,"Not Available"
440175,"Not Available"
440176,"Not Available"
440180,"Not Available"
440183,"Not Available"
440184,"Not Available"
440185,"Not Available"
440187,"Not Available"
440192,"Not Available"
440193,"Not Available"
440194,91
440197,"Not Available"
440200,"Not Available"
440218,"Not Available"
440227,93
440228,"Not Available"
440231,"Not Available"
440235,"Not Available"
441300,"Not Available"
441301,"Not Available"
441303,"Not Available"
441304,"Not Available"
441305,"Not Available"
441306,"Not Available"
441307,"Not Available"
441309,"Not Available"
441310,"Not Available"
441311,"Not Available"
441313,"Not Available"
441314,"Not Available"
441316,"Not Available"
441320,"Not Available"
441322,"Not Available"
443302,"Not Available"
443303,"Not Available"
450002,"Not Available"
450007,86
450010,"Not Available"
450011,"Not Available"
450015,"Not Available"
450018,"Not Available"
450021,"Not Available"
450023,"Not Available"
450024,"Not Available"
450028,"Not Available"
450029,"Not Available"
450032,96
450033,"Not Available"
450034,78
450035,"Not Available"
450039,"Not Available"
450040,"Not Available"
450042,"Not Available"
450044,"Not Available"
450046,76
450051,"Not Available"
450054,"Not Available"
450055,"Not Available"
450056,"Not Available"
450058,"Not Available"
450064,"Not Available"
450068,"Not Available"
450072,71
450078,"Not Available"
450079,"Not Available"
450080,56
450082,"Not Available"
450083,"Not Available"
450085,"Not Available"
450087,"Not Available"
450090,"Not Available"
450092,100
450097,"Not Available"
450099,"Not Available"
450101,"Not Available"
450102,"Not Available"
450104,67
450107,"Not Available"
450108,"Not Available"
450119,"Not Available"
450124,"Not Available"
450128,"Not Available"
450132,"Not Available"
450133,"Not Available"
450135,"Not Available"
450137,"Not Available"
450143,"Not Available"
450144,"Not Available"
450147,"Not Available"
450148,"Not Available"
450152,81
450154,58
450155,"Not Available"
450162,"Not Available"
450163,"Not Available"
450165,"Not Available"
450176,"Not Available"
450184,52
450187,"Not Available"
450193,"Not Available"
450194,"Not Available"
450196,"Not Available"
450200,"Not Available"
450203,87
450209,"Not Available"
450210,"Not Available"
450211,"Not Available"
450213,"Not Available"
450222,"Not Available"
450229,"Not Available"
450231,"Not Available"
450235,"Not Available"
450236,"Not Available"
450237,93
450241,"Not Available"
450253,"Not Available"
450271,"Not Available"
450272,"Not Available"
450289,"Not Available"
450292,"Not Available"
450324,"Not Available"
450330,73
450346,"Not Available"
450347,92
450348,"Not Available"
450351,"Not Available"
450352,79
450358,"Not Available"
450369,"Not Available"
450370,"Not Available"
450372,93
450379,"Not Available"
450388,93
450389,86
450395,12
450399,"Not Available"
450400,"Not Available"
450403,"Not Available"
450411,"Not Available"
450419,"Not Available"
450422,"Not Available"
450424,94
450431,"Not Available"
450447,"Not Available"
450451,"Not Available"
450460,"Not Available"
450462,"Not Available"
450465,"Not Available"
450469,"Not Available"
450475,"Not Available"
450484,"Not Available"
450489,"Not Available"
450498,"Not Available"
450508,"Not Available"
450518,86
450537,"Not Available"
450539,58
450563,"Not Available"
450565,"Not Available"
450571,"Not Available"
450573,"Not Available"
450578,"Not Available"
450584,"Not Available"
450586,"Not Available"
450587,58
450596,"Not Available"
450597,"Not Available"
450604,"Not Available"
450605,"Not Available"
450610,73
450617,"Not Available"
450634,"Not Available"
450638,"Not Available"
450639,"Not Available"
450641,"Not Available"
450643,"Not Available"
450644,"Not Available"
450647,"Not Available"
450651,"Not Available"
450653,"Not Available"
450654,"Not Available"
450656,"Not Available"
450658,"Not Available"
450659,"Not Available"
450661,"Not Available"
450662,"Not Available"
450668,"Not Available"
450669,"Not Available"
450670,"Not Available"
450672,"Not Available"
450674,"Not Available"
450675,"Not Available"
450677,"Not Available"
450678,"Not Available"
450684,"Not Available"
450686,"Not Available"
450688,74
45068F,"Not Available"
450690,"Not Available"
450694,"Not Available"
450697,"Not Available"
450698,"Not Available"
45069F,"Not Available"
450702,"Not Available"
450709,"Not Available"
45070F,"Not Available"
450711,"Not Available"
450713,"Not Available"
450718,"Not Available"
450723,"Not Available"
450730,"Not Available"
450742,"Not Available"
450743,"Not Available"
450747,"Not Available"
450755,"Not Available"
450771,"Not Available"
450774,"Not Available"
450775,"Not Available"
450779,"Not Available"
450780,"Not Available"
450788,"Not Available"
450801,75
450803,"Not Available"
450804,"Not Available"
450808,"Not Available"
450809,"Not Available"
450820,94
450822,"Not Available"
450825,"Not Available"
450827,"Not Available"
450828,59
450831,"Not Available"
450833,"Not Available"
450834,"Not Available"
450840,"Not Available"
450844,100
450847,69
450848,93
450851,"Not Available"
450853,"Not Available"
450855,"Not Available"
450856,"Not Available"
450860,"Not Available"
450862,"Not Available"
450864,"Not Available"
450865,"Not Available"
450867,"Not Available"
450869,"Not Available"
450871,"Not Available"
450872,"Not Available"
450874,"Not Available"
450875,"Not Available"
450876,"Not Available"
450877,"Not Available"
450880,"Not Available"
450883,"Not Available"
450885,"Not Available"
450888,"Not Available"
450889,"Not Available"
450890,"Not Available"
450891,"Not Available"
450893,"Not Available"
451300,"Not Available"
451301,"Not Available"
451303,"Not Available"
451304,"Not Available"
451305,"Not Available"
451306,"Not Available"
451307,"Not Available"
451308,"Not Available"
451309,"Not Available"
451310,"Not Available"
451311,"Not Available"
451312,"Not Available"
451313,"Not Available"
451314,"Not Available"
451315,"Not Available"
451316,"Not Available"
451317,"Not Available"
451318,"Not Available"
451319,"Not Available"
451320,"Not Available"
451322,"Not Available"
451323,"Not Available"
451324,"Not Available"
451325,"Not Available"
451328,"Not Available"
451329,"Not Available"
451330,"Not Available"
451331,"Not Available"
451332,"Not Available"
451333,"Not Available"
451334,"Not Available"
451335,"Not Available"
451337,"Not Available"
451338,"Not Available"
451339,"Not Available"
451340,"Not Available"
451341,"Not Available"
451342,"Not Available"
451343,"Not Available"
451344,"Not Available"
451345,"Not Available"
451346,"Not Available"
451347,"Not Available"
451348,"Not Available"
451349,"Not Available"
451350,"Not Available"
451351,"Not Available"
451352,"Not Available"
451353,"Not Available"
451354,"Not Available"
451355,"Not Available"
451356,"Not Available"
451358,"Not Available"
451359,"Not Available"
451360,"Not Available"
451361,"Not Available"
451362,"Not Available"
451363,"Not Available"
451364,"Not Available"
451365,"Not Available"
451366,"Not Available"
451367,"Not Available"
451369,"Not Available"
451370,"Not Available"
451371,"Not Available"
451372,"Not Available"
451373,"Not Available"
451374,"Not Available"
451375,"Not Available"
451376,"Not Available"
451377,"Not Available"
451378,"Not Available"
451379,"Not Available"
451380,"Not Available"
451381,"Not Available"
451382,"Not Available"
451384,"Not Available"
451385,"Not Available"
451386,"Not Available"
451387,"Not Available"
451389,"Not Available"
451390,"Not Available"
451391,"Not Available"
451392,"Not Available"
451393,"Not Available"
451394,"Not Available"
451395,"Not Available"
451396,"Not Available"
453300,"Not Available"
453301,"Not Available"
453302,"Not Available"
453304,"Not Available"
453306,"Not Available"
453308,"Not Available"
453309,"Not Available"
453310,"Not Available"
453311,"Not Available"
453312,"Not Available"
453313,"Not Available"
453314,"Not Available"
453315,"Not Available"
453316,"Not Available"
460001,"Not Available"
460003,"Not Available"
460004,"Not Available"
460005,"Not Available"
460006,"Not Available"
460007,83
460009,"Not Available"
460010,"Not Available"
460011,"Not Available"
460013,"Not Available"
460014,"Not Available"
460015,89
460017,"Not Available"
460019,"Not Available"
460021,64
460023,"Not Available"
460026,"Not Available"
460030,"Not Available"
460039,"Not Available"
460041,"Not Available"
460042,"Not Available"
460043,"Not Available"
460044,"Not Available"
460047,"Not Available"
460049,"Not Available"
460051,73
460052,"Not Available"
460054,"Not Available"
460057,"Not Available"
460058,"Not Available"
460060,"Not Available"
460061,"Not Available"
461300,"Not Available"
461301,"Not Available"
461302,"Not Available"
461303,"Not Available"
461304,"Not Available"
461305,"Not Available"
461306,"Not Available"
461307,"Not Available"
461308,"Not Available"
461309,"Not Available"
461310,"Not Available"
461333,"Not Available"
461335,"Not Available"
463301,"Not Available"
463302,"Not Available"
470001,"Not Available"
470003,"Not Available"
470005,64
470011,"Not Available"
470012,69
470024,"Not Available"
471300,"Not Available"
471301,"Not Available"
471302,"Not Available"
471303,"Not Available"
471304,"Not Available"
471305,"Not Available"
471306,"Not Available"
471307,"Not Available"
480001,"Not Available"
480002,"Not Available"
490001,"Not Available"
490002,"Not Available"
490004,58
490005,"Not Available"
490007,"Not Available"
490009,"Not Available"
490011,"Not Available"
490013,"Not Available"
490017,"Not Available"
490018,"Not Available"
490019,75
49001F,"Not Available"
490020,"Not Available"
490021,"Not Available"
490022,85
490023,"Not Available"
490024,"Not Available"
490032,"Not Available"
490033,"Not Available"
490037,"Not Available"
490038,"Not Available"
490040,"Not Available"
490041,"Not Available"
490042,"Not Available"
490043,"Not Available"
490044,"Not Available"
490045,92
490046,64
490048,"Not Available"
490050,"Not Available"
490052,"Not Available"
490053,100
490057,87
490059,"Not Available"
49005F,"Not Available"
490060,"Not Available"
490063,"Not Available"
490066,"Not Available"
490067,55
490069,79
490075,81
490077,"Not Available"
490084,"Not Available"
490088,"Not Available"
490089,"Not Available"
49008F,"Not Available"
490090,83
490092,"Not Available"
490093,"Not Available"
490094,"Not Available"
490097,"Not Available"
490098,"Not Available"
490101,"Not Available"
490104,"Not Available"
490107,"Not Available"
490110,"Not Available"
490111,"Not Available"
490112,"Not Available"
490113,"Not Available"
490114,"Not Available"
490115,"Not Available"
490116,92
490117,"Not Available"
490118,"Not Available"
490119,91
490120,"Not Available"
490122,"Not Available"
490126,"Not Available"
490127,"Not Available"
490130,83
490136,"Not Available"
490140,"Not Available"
490141,88
490143,"Not Available"
490144,"Not Available"
490145,"Not Available"
491300,"Not Available"
491302,"Not Available"
491303,"Not Available"
491304,"Not Available"
491305,"Not Available"
491307,"Not Available"
491308,"Not Available"
493300,"Not Available"
493301,"Not Available"
500002,"Not Available"
500003,"Not Available"
500005,"Not Available"
500007,"Not Available"
500008,"Not Available"
500011,"Not Available"
500014,96
500015,"Not Available"
500016,28
500019,77
500021,"Not Available"
500024,"Not Available"
500025,"Not Available"
500026,76
500027,64
500030,"Not Available"
500031,"Not Available"
500033,"Not Available"
500036,22
500037,"Not Available"
500039,67
500041,94
500044,"Not Available"
500050,75
500051,"Not Available"
500052,"Not Available"
500053,"Not Available"
500054,"Not Available"
500058,44
50005F,"Not Available"
500060,"Not Available"
500064,"Not Available"
50006F,"Not Available"
500072,53
500077,"Not Available"
500079,"Not Available"
500084,"Not Available"
500088,64
500108,"Not Available"
500119,88
500124,"Not Available"
500129,"Not Available"
500139,"Not Available"
500141,"Not Available"
500148,"Not Available"
50014F,"Not Available"
500150,"Not Available"
500151,"Not Available"
500152,"Not Available"
500154,"Not Available"
501301,"Not Available"
501302,"Not Available"
501303,"Not Available"
501304,"Not Available"
501305,"Not Available"
501307,"Not Available"
501308,"Not Available"
501309,"Not Available"
501310,"Not Available"
501311,"Not Available"
501312,"Not Available"
501313,"Not Available"
501314,"Not Available"
501315,"Not Available"
501316,"Not Available"
501317,"Not Available"
501318,"Not Available"
501319,"Not Available"
501320,"Not Available"
501321,"Not Available"
501322,"Not Available"
501323,"Not Available"
501324,"Not Available"
501325,"Not Available"
501326,"Not Available"
501327,"Not Available"
501328,"Not Available"
501329,"Not Available"
